time,server,avg-resp-time-hit,avg-resp-time-hit-https,avg-resp-time-miss,avg-resp-time-miss-https
2025-01-12 21:06:20,ceimno1-01,5.0,389.0,21.0,5.0
2025-01-12 21:06:20,ceimno1-04,5.0,18.0,12.0,5.0
2025-01-12 21:06:20,ceimno1-11,5.0,368.0,12.0,5.0
2025-01-12 21:06:20,ceimno1-12,5.0,16.0,24.0,5.0
2025-01-12 21:06:20,ceimno1-13,4.0,9.0,9.0,5.0
2025-01-12 21:06:20,ceimno1-16,5.0,137.0,17.0,6.0
2025-01-12 21:06:20,ceimno1-18,5.0,301.0,13.0,5.0
2025-01-12 21:06:20,ceimpe1-04,23.0,220.0,131.0,69.0
2025-01-12 21:06:20,ceimpe1-07,6.0,27.0,19.0,6.0
2025-01-12 21:06:20,ceimpe1-13,4.0,18.0,13.0,4.0
2025-01-12 21:06:20,ceimpe1-15,4.0,17.0,10.0,4.0
2025-01-12 21:06:20,ceimsm1-02,4.0,17.0,18.0,4.0
2025-01-12 21:06:20,ceimsm1-04,4.0,20.0,13.0,4.0
2025-01-12 21:06:20,ceimsm1-05,4.0,14.0,14.0,4.0
2025-01-12 21:06:20,ceimsm1-06,4.0,14.0,12.0,4.0
2025-01-12 21:06:20,ceimsm1-10,5.0,14.0,14.0,5.0
2025-01-12 21:06:20,ceimsm1-12,5.0,15.0,15.0,6.0
2025-01-12 21:06:25,cecbep1-05,5.0,39.0,36.0,5.0
2025-01-12 21:06:25,cecbep1-06,4.0,60.0,32.0,4.0
2025-01-12 21:06:25,cecmaz1-04,5.0,21.0,25.0,4.0
2025-01-12 21:06:25,cecmaz1-07,4.0,25.0,22.0,4.0
2025-01-12 21:06:25,cecmsm1-01,7.0,20.0,20.0,4.0
2025-01-12 21:06:25,cecmsm1-03,4.0,21.0,22.0,4.0
2025-01-12 21:06:25,cecmsm1-05,4.0,27.0,27.0,4.0
2025-01-12 21:06:25,cecmsm1-07,4.0,21.0,22.0,4.0
2025-01-12 21:06:25,cecmsm1-08,3.0,21.0,25.0,3.0
2025-01-12 21:06:25,cefsbin3-02,5.0,39.0,40.0,6.0
2025-01-12 21:06:25,cefsbin3-05,6.0,44.0,34.0,6.0
2025-01-12 21:06:25,ceihta1-05,5.0,17.0,29.0,6.0
2025-01-12 21:06:25,ceihta1-13,5.0,30.0,25.0,6.0
2025-01-12 21:06:25,ceihta1-14,5.0,27.0,30.0,5.0
2025-01-12 21:06:25,ceihta1-18,5.0,26.0,29.0,5.0
2025-01-12 21:06:25,ceimno1-03,5.0,21.0,11.0,5.0
2025-01-12 21:06:25,ceimno1-06,5.0,19.0,29.0,5.0
2025-01-12 21:06:25,ceimno1-09,5.0,15.0,19.0,5.0
2025-01-12 21:06:25,ceimno1-15,6.0,31.0,19.0,6.0
2025-01-12 21:06:25,ceimpe1-02,5.0,21.0,12.0,5.0
2025-01-12 21:06:25,ceimpe1-03,6.0,27.0,19.0,6.0
2025-01-12 21:06:25,ceimpe1-06,9.0,53.0,28.0,25.0
2025-01-12 21:06:25,ceimpe1-12,8.0,33.0,26.0,8.0
2025-01-12 21:06:25,ceimpe1-14,4.0,21.0,13.0,4.0
2025-01-12 21:06:25,ceimsm1-09,4.0,14.0,16.0,5.0
2025-01-12 21:06:25,ceimsm1-11,5.0,13.0,20.0,5.0
2025-01-12 21:06:25,ceimsm1-17,5.0,21.0,23.0,10.0
2025-01-12 21:06:25,codmno1-05,5.0,32.0,25.0,12.0
2025-01-12 21:06:30,cecbep1-01,5.0,39.0,36.0,5.0
2025-01-12 21:06:30,cecbep1-03,4.0,35.0,32.0,4.0
2025-01-12 21:06:30,cecbep1-04,4.0,50.0,35.0,5.0
2025-01-12 21:06:30,cecbep1-07,4.0,39.0,29.0,4.0
2025-01-12 21:06:30,cecmaz1-01,4.0,27.0,24.0,4.0
2025-01-12 21:06:30,cecmaz1-02,5.0,23.0,24.0,5.0
2025-01-12 21:06:30,cecmaz1-03,5.0,23.0,21.0,5.0
2025-01-12 21:06:30,cecmaz1-06,4.0,33.0,22.0,4.0
2025-01-12 21:06:30,cecmaz1-08,3.0,20.0,40.0,4.0
2025-01-12 21:06:30,cecmsm1-04,9.0,34.0,28.0,9.0
2025-01-12 21:06:30,cefsbin3-01,6.0,33.0,43.0,4.0
2025-01-12 21:06:30,ceihta1-01,5.0,29.0,24.0,7.0
2025-01-12 21:06:30,ceihta1-03,5.0,27.0,25.0,6.0
2025-01-12 21:06:30,ceihta1-04,5.0,27.0,31.0,6.0
2025-01-12 21:06:30,ceihta1-06,4.0,25.0,22.0,5.0
2025-01-12 21:06:30,ceihta1-08,7.0,25.0,34.0,8.0
2025-01-12 21:06:30,ceihta1-10,5.0,26.0,25.0,5.0
2025-01-12 21:06:30,ceihta1-11,5.0,22.0,28.0,5.0
2025-01-12 21:06:30,ceihta1-15,5.0,23.0,24.0,6.0
2025-01-12 21:06:30,ceihta1-16,4.0,31.0,27.0,5.0
2025-01-12 21:06:30,ceihta1-17,5.0,29.0,27.0,5.0
2025-01-12 21:06:30,ceimno1-05,5.0,22.0,17.0,5.0
2025-01-12 21:06:30,ceimno1-07,5.0,16.0,21.0,5.0
2025-01-12 21:06:30,ceimno1-08,6.0,37.0,24.0,10.0
2025-01-12 21:06:30,ceimno1-10,5.0,21.0,11.0,5.0
2025-01-12 21:06:30,ceimno1-14,6.0,22.0,19.0,5.0
2025-01-12 21:06:30,ceimno1-17,6.0,21.0,21.0,6.0
2025-01-12 21:06:30,ceimpe1-01,5.0,25.0,15.0,6.0
2025-01-12 21:06:30,ceimpe1-08,10.0,70.0,68.0,9.0
2025-01-12 21:06:30,ceimpe1-10,11.0,47.0,41.0,22.0
2025-01-12 21:06:30,ceimpe1-11,7.0,43.0,22.0,10.0
2025-01-12 21:06:30,ceimsm1-01,3.0,18.0,12.0,3.0
2025-01-12 21:06:30,ceimsm1-03,3.0,33.0,19.0,3.0
2025-01-12 21:06:30,ceimsm1-08,5.0,16.0,20.0,5.0
2025-01-12 21:06:30,ceimsm1-13,5.0,14.0,14.0,5.0
2025-01-12 21:06:30,ceimsm1-15,4.0,15.0,22.0,5.0
2025-01-12 21:06:30,ceimsm1-16,5.0,16.0,16.0,5.0
2025-01-12 21:06:30,ceimsm1-18,5.0,23.0,25.0,8.0
2025-01-12 21:06:30,codmpe1-05,5.0,57.0,23.0,9.0
2025-01-12 21:06:35,cecbep1-02,5.0,36.0,30.0,5.0
2025-01-12 21:06:35,cecbep1-08,4.0,52.0,34.0,5.0
2025-01-12 21:06:35,cecmaz1-05,4.0,25.0,23.0,4.0
2025-01-12 21:06:35,cecmsm1-02,3.0,14.0,11.0,4.0
2025-01-12 21:06:35,cecmsm1-06,3.0,18.0,23.0,3.0
2025-01-12 21:06:35,cefsbin3-03,5.0,43.0,44.0,5.0
2025-01-12 21:06:35,cefsbin3-04,4.0,36.0,39.0,4.0
2025-01-12 21:06:35,cefsbin3-06,6.0,41.0,34.0,6.0
2025-01-12 21:06:35,ceihta1-07,5.0,24.0,26.0,6.0
2025-01-12 21:06:35,ceihta1-12,5.0,28.0,25.0,5.0
2025-01-12 21:06:35,ceihta1-19,4.0,23.0,22.0,5.0
2025-01-12 21:06:35,ceimno1-01,5.0,21.0,25.0,5.0
2025-01-12 21:06:35,ceimno1-04,5.0,19.0,11.0,4.0
2025-01-12 21:06:35,ceimno1-11,5.0,17.0,12.0,4.0
2025-01-12 21:06:35,ceimno1-12,5.0,16.0,20.0,5.0
2025-01-12 21:06:35,ceimno1-13,4.0,9.0,9.0,5.0
2025-01-12 21:06:35,ceimno1-16,5.0,20.0,19.0,6.0
2025-01-12 21:06:35,ceimno1-18,5.0,16.0,13.0,5.0
2025-01-12 21:06:35,ceimpe1-07,6.0,27.0,17.0,6.0
2025-01-12 21:06:35,ceimpe1-13,4.0,19.0,14.0,4.0
2025-01-12 21:06:35,ceimpe1-15,4.0,18.0,9.0,4.0
2025-01-12 21:06:35,ceimsm1-02,3.0,14.0,15.0,3.0
2025-01-12 21:06:35,ceimsm1-04,4.0,12.0,14.0,4.0
2025-01-12 21:06:35,ceimsm1-05,3.0,13.0,11.0,3.0
2025-01-12 21:06:35,ceimsm1-06,3.0,13.0,11.0,3.0
2025-01-12 21:06:35,ceimsm1-10,5.0,14.0,14.0,5.0
2025-01-12 21:06:35,ceimsm1-12,5.0,15.0,16.0,6.0
2025-01-12 21:06:40,cecbep1-05,5.0,36.0,33.0,5.0
2025-01-12 21:06:40,cecbep1-06,4.0,39.0,34.0,4.0
2025-01-12 21:06:40,cecmaz1-04,3.0,19.0,26.0,4.0
2025-01-12 21:06:40,cecmaz1-07,4.0,26.0,21.0,5.0
2025-01-12 21:06:40,cecmsm1-01,0.0,17.0,18.0,5.0
2025-01-12 21:06:40,cecmsm1-03,4.0,23.0,23.0,4.0
2025-01-12 21:06:40,cecmsm1-05,5.0,27.0,26.0,4.0
2025-01-12 21:06:40,cecmsm1-07,7.0,31.0,23.0,7.0
2025-01-12 21:06:40,cecmsm1-08,3.0,23.0,30.0,3.0
2025-01-12 21:06:40,cefsbin3-02,7.0,41.0,39.0,7.0
2025-01-12 21:06:40,cefsbin3-05,6.0,44.0,33.0,6.0
2025-01-12 21:06:40,ceihta1-05,4.0,18.0,28.0,5.0
2025-01-12 21:06:40,ceihta1-13,5.0,27.0,28.0,5.0
2025-01-12 21:06:40,ceihta1-14,5.0,22.0,27.0,5.0
2025-01-12 21:06:40,ceihta1-18,5.0,22.0,22.0,5.0
2025-01-12 21:06:40,ceimno1-03,5.0,13.0,11.0,5.0
2025-01-12 21:06:40,ceimno1-06,5.0,19.0,24.0,6.0
2025-01-12 21:06:40,ceimno1-09,5.0,15.0,20.0,5.0
2025-01-12 21:06:40,ceimno1-15,6.0,26.0,21.0,6.0
2025-01-12 21:06:40,ceimpe1-02,5.0,23.0,12.0,5.0
2025-01-12 21:06:40,ceimpe1-03,7.0,35.0,22.0,9.0
2025-01-12 21:06:40,ceimpe1-06,7.0,32.0,30.0,16.0
2025-01-12 21:06:40,ceimpe1-12,6.0,24.0,23.0,6.0
2025-01-12 21:06:40,ceimpe1-14,4.0,20.0,13.0,4.0
2025-01-12 21:06:40,ceimsm1-09,4.0,15.0,15.0,5.0
2025-01-12 21:06:40,ceimsm1-11,5.0,20.0,17.0,5.0
2025-01-12 21:06:40,ceimsm1-17,5.0,16.0,15.0,6.0
2025-01-12 21:06:40,codmno1-05,6.0,30.0,22.0,16.0
2025-01-12 21:06:45,cecbep1-01,5.0,38.0,36.0,5.0
2025-01-12 21:06:45,cecbep1-03,4.0,33.0,32.0,4.0
2025-01-12 21:06:45,cecbep1-04,4.0,38.0,33.0,5.0
2025-01-12 21:06:45,cecbep1-07,4.0,37.0,33.0,4.0
2025-01-12 21:06:45,cecmaz1-01,4.0,26.0,24.0,5.0
2025-01-12 21:06:45,cecmaz1-02,5.0,22.0,23.0,5.0
2025-01-12 21:06:45,cecmaz1-03,5.0,23.0,22.0,5.0
2025-01-12 21:06:45,cecmaz1-06,4.0,27.0,21.0,4.0
2025-01-12 21:06:45,cecmaz1-08,3.0,18.0,29.0,4.0
2025-01-12 21:06:45,cecmsm1-04,10.0,44.0,35.0,11.0
2025-01-12 21:06:45,cefsbin3-01,5.0,35.0,43.0,5.0
2025-01-12 21:06:45,ceihta1-01,5.0,29.0,24.0,7.0
2025-01-12 21:06:45,ceihta1-03,5.0,24.0,25.0,6.0
2025-01-12 21:06:45,ceihta1-04,5.0,28.0,27.0,6.0
2025-01-12 21:06:45,ceihta1-06,4.0,25.0,21.0,5.0
2025-01-12 21:06:45,ceihta1-08,7.0,23.0,39.0,8.0
2025-01-12 21:06:45,ceihta1-10,5.0,25.0,24.0,5.0
2025-01-12 21:06:45,ceihta1-11,5.0,22.0,30.0,5.0
2025-01-12 21:06:45,ceihta1-15,5.0,21.0,27.0,6.0
2025-01-12 21:06:45,ceihta1-16,4.0,25.0,28.0,5.0
2025-01-12 21:06:45,ceihta1-17,4.0,35.0,24.0,5.0
2025-01-12 21:06:45,ceimno1-05,5.0,25.0,17.0,5.0
2025-01-12 21:06:45,ceimno1-07,5.0,18.0,19.0,5.0
2025-01-12 21:06:45,ceimno1-08,5.0,31.0,20.0,7.0
2025-01-12 21:06:45,ceimno1-10,5.0,17.0,10.0,5.0
2025-01-12 21:06:45,ceimno1-14,5.0,18.0,17.0,5.0
2025-01-12 21:06:45,ceimno1-17,5.0,30.0,21.0,6.0
2025-01-12 21:06:45,ceimpe1-01,5.0,29.0,13.0,6.0
2025-01-12 21:06:45,ceimpe1-10,6.0,29.0,23.0,8.0
2025-01-12 21:06:45,ceimpe1-11,9.0,48.0,33.0,16.0
2025-01-12 21:06:45,ceimsm1-01,3.0,13.0,12.0,3.0
2025-01-12 21:06:45,ceimsm1-03,3.0,15.0,12.0,3.0
2025-01-12 21:06:45,ceimsm1-08,5.0,17.0,18.0,6.0
2025-01-12 21:06:45,ceimsm1-13,4.0,13.0,15.0,5.0
2025-01-12 21:06:45,ceimsm1-15,4.0,19.0,21.0,5.0
2025-01-12 21:06:45,ceimsm1-16,5.0,14.0,17.0,5.0
2025-01-12 21:06:45,ceimsm1-18,5.0,18.0,17.0,6.0
2025-01-12 21:06:45,codmpe1-05,6.0,40.0,21.0,12.0
2025-01-12 21:06:50,cecbep1-02,5.0,40.0,30.0,5.0
2025-01-12 21:06:50,cecbep1-08,4.0,36.0,37.0,5.0
2025-01-12 21:06:50,cecmaz1-05,4.0,24.0,23.0,4.0
2025-01-12 21:06:50,cecmsm1-02,3.0,20.0,12.0,4.0
2025-01-12 21:06:50,cecmsm1-06,3.0,21.0,23.0,3.0
2025-01-12 21:06:50,cefsbin3-03,5.0,45.0,47.0,6.0
2025-01-12 21:06:50,cefsbin3-04,4.0,51.0,42.0,4.0
2025-01-12 21:06:50,cefsbin3-06,6.0,45.0,35.0,6.0
2025-01-12 21:06:50,ceihta1-07,5.0,23.0,24.0,5.0
2025-01-12 21:06:50,ceihta1-12,5.0,29.0,30.0,5.0
2025-01-12 21:06:50,ceihta1-19,4.0,25.0,21.0,5.0
2025-01-12 21:06:50,ceihta1-20,7.0,24.0,27.0,7.0
2025-01-12 21:06:50,ceimno1-01,5.0,19.0,25.0,5.0
2025-01-12 21:06:50,ceimno1-04,5.0,141.0,11.0,5.0
2025-01-12 21:06:50,ceimno1-11,5.0,35.0,13.0,4.0
2025-01-12 21:06:50,ceimno1-12,5.0,18.0,22.0,5.0
2025-01-12 21:06:50,ceimno1-13,4.0,9.0,10.0,5.0
2025-01-12 21:06:50,ceimno1-16,5.0,19.0,18.0,6.0
2025-01-12 21:06:50,ceimno1-18,5.0,124.0,12.0,5.0
2025-01-12 21:06:50,ceimpe1-07,6.0,32.0,16.0,6.0
2025-01-12 21:06:50,ceimpe1-13,4.0,16.0,10.0,4.0
2025-01-12 21:06:50,ceimpe1-15,4.0,16.0,11.0,4.0
2025-01-12 21:06:50,ceimsm1-02,3.0,13.0,15.0,3.0
2025-01-12 21:06:50,ceimsm1-04,3.0,14.0,12.0,3.0
2025-01-12 21:06:50,ceimsm1-05,3.0,12.0,11.0,3.0
2025-01-12 21:06:50,ceimsm1-06,3.0,14.0,12.0,3.0
2025-01-12 21:06:50,ceimsm1-10,5.0,14.0,15.0,5.0
2025-01-12 21:06:50,ceimsm1-12,5.0,15.0,16.0,6.0
2025-01-12 21:06:55,cecbep1-05,5.0,39.0,38.0,5.0
2025-01-12 21:06:55,cecbep1-06,4.0,37.0,34.0,4.0
2025-01-12 21:06:55,cecmaz1-04,3.0,21.0,27.0,4.0
2025-01-12 21:06:55,cecmaz1-07,4.0,26.0,23.0,5.0
2025-01-12 21:06:55,cecmsm1-01,4.0,18.0,24.0,5.0
2025-01-12 21:06:55,cecmsm1-03,4.0,28.0,26.0,4.0
2025-01-12 21:06:55,cecmsm1-05,3.0,30.0,32.0,4.0
2025-01-12 21:06:55,cecmsm1-07,7.0,41.0,29.0,8.0
2025-01-12 21:06:55,cecmsm1-08,3.0,36.0,32.0,3.0
2025-01-12 21:06:55,cefsbin3-02,8.0,50.0,44.0,7.0
2025-01-12 21:06:55,cefsbin3-05,6.0,46.0,32.0,6.0
2025-01-12 21:06:55,ceihta1-05,5.0,18.0,28.0,6.0
2025-01-12 21:06:55,ceihta1-13,5.0,35.0,29.0,6.0
2025-01-12 21:06:55,ceihta1-14,5.0,24.0,28.0,5.0
2025-01-12 21:06:55,ceihta1-18,5.0,23.0,23.0,5.0
2025-01-12 21:06:55,ceimno1-03,5.0,15.0,11.0,5.0
2025-01-12 21:06:55,ceimno1-06,5.0,31.0,26.0,5.0
2025-01-12 21:06:55,ceimno1-09,5.0,29.0,18.0,5.0
2025-01-12 21:06:55,ceimno1-15,6.0,19.0,23.0,6.0
2025-01-12 21:06:55,ceimpe1-02,5.0,23.0,12.0,5.0
2025-01-12 21:06:55,ceimpe1-03,6.0,77.0,20.0,8.0
2025-01-12 21:06:55,ceimpe1-06,10.0,48.0,38.0,28.0
2025-01-12 21:06:55,ceimpe1-12,5.0,21.0,20.0,6.0
2025-01-12 21:06:55,ceimpe1-14,4.0,24.0,14.0,4.0
2025-01-12 21:06:55,ceimsm1-09,4.0,15.0,17.0,5.0
2025-01-12 21:06:55,ceimsm1-11,5.0,16.0,16.0,5.0
2025-01-12 21:06:55,ceimsm1-17,5.0,16.0,15.0,7.0
2025-01-12 21:06:55,codmno1-05,5.0,75.0,47.0,13.0
2025-01-12 21:07:00,cecbep1-01,5.0,37.0,37.0,5.0
2025-01-12 21:07:00,cecbep1-03,4.0,36.0,33.0,4.0
2025-01-12 21:07:00,cecbep1-04,4.0,41.0,34.0,5.0
2025-01-12 21:07:00,cecbep1-07,4.0,36.0,30.0,4.0
2025-01-12 21:07:00,cecmaz1-01,4.0,30.0,25.0,5.0
2025-01-12 21:07:00,cecmaz1-02,5.0,24.0,24.0,5.0
2025-01-12 21:07:00,cecmaz1-03,5.0,25.0,22.0,5.0
2025-01-12 21:07:00,cecmaz1-06,4.0,25.0,23.0,4.0
2025-01-12 21:07:00,cecmaz1-08,3.0,19.0,27.0,4.0
2025-01-12 21:07:00,cecmsm1-04,12.0,72.0,57.0,14.0
2025-01-12 21:07:00,cefsbin3-01,5.0,35.0,45.0,5.0
2025-01-12 21:07:00,ceihta1-01,5.0,24.0,22.0,6.0
2025-01-12 21:07:00,ceihta1-03,5.0,26.0,28.0,6.0
2025-01-12 21:07:00,ceihta1-04,5.0,27.0,34.0,6.0
2025-01-12 21:07:00,ceihta1-06,4.0,29.0,25.0,5.0
2025-01-12 21:07:00,ceihta1-08,12.0,35.0,48.0,13.0
2025-01-12 21:07:00,ceihta1-10,5.0,26.0,27.0,5.0
2025-01-12 21:07:00,ceihta1-11,5.0,23.0,34.0,5.0
2025-01-12 21:07:00,ceihta1-15,5.0,20.0,25.0,5.0
2025-01-12 21:07:00,ceihta1-16,4.0,26.0,29.0,5.0
2025-01-12 21:07:00,ceihta1-17,4.0,29.0,30.0,5.0
2025-01-12 21:07:00,ceimno1-05,5.0,21.0,19.0,5.0
2025-01-12 21:07:00,ceimno1-07,5.0,15.0,19.0,4.0
2025-01-12 21:07:00,ceimno1-08,5.0,32.0,24.0,9.0
2025-01-12 21:07:00,ceimno1-10,5.0,20.0,10.0,5.0
2025-01-12 21:07:00,ceimno1-14,5.0,24.0,17.0,5.0
2025-01-12 21:07:00,ceimno1-17,5.0,21.0,20.0,6.0
2025-01-12 21:07:00,ceimpe1-01,5.0,25.0,16.0,6.0
2025-01-12 21:07:00,ceimpe1-10,6.0,22.0,18.0,12.0
2025-01-12 21:07:00,ceimpe1-11,10.0,51.0,43.0,19.0
2025-01-12 21:07:00,ceimsm1-01,3.0,12.0,13.0,3.0
2025-01-12 21:07:00,ceimsm1-03,3.0,14.0,12.0,3.0
2025-01-12 21:07:00,ceimsm1-08,5.0,16.0,16.0,6.0
2025-01-12 21:07:00,ceimsm1-13,4.0,14.0,14.0,5.0
2025-01-12 21:07:00,ceimsm1-15,4.0,30.0,22.0,5.0
2025-01-12 21:07:00,ceimsm1-16,5.0,15.0,17.0,5.0
2025-01-12 21:07:00,ceimsm1-18,5.0,18.0,17.0,6.0
2025-01-12 21:07:00,codmpe1-05,6.0,33.0,23.0,10.0
2025-01-12 21:07:05,cecbep1-02,5.0,67.0,29.0,5.0
2025-01-12 21:07:05,cecbep1-08,4.0,35.0,37.0,5.0
2025-01-12 21:07:05,cecmaz1-05,4.0,25.0,25.0,4.0
2025-01-12 21:07:05,cecmsm1-02,3.0,19.0,15.0,4.0
2025-01-12 21:07:05,cecmsm1-06,3.0,30.0,23.0,3.0
2025-01-12 21:07:05,cefsbin3-03,4.0,42.0,48.0,6.0
2025-01-12 21:07:05,cefsbin3-04,4.0,34.0,44.0,4.0
2025-01-12 21:07:05,cefsbin3-06,6.0,43.0,35.0,6.0
2025-01-12 21:07:05,ceihta1-07,5.0,24.0,28.0,5.0
2025-01-12 21:07:05,ceihta1-12,5.0,31.0,31.0,5.0
2025-01-12 21:07:05,ceihta1-19,4.0,25.0,18.0,5.0
2025-01-12 21:07:05,ceihta1-20,5.0,26.0,30.0,7.0
2025-01-12 21:07:05,ceimno1-01,5.0,22.0,26.0,5.0
2025-01-12 21:07:05,ceimno1-04,5.0,18.0,11.0,5.0
2025-01-12 21:07:05,ceimno1-11,5.0,30.0,11.0,4.0
2025-01-12 21:07:05,ceimno1-12,4.0,23.0,22.0,5.0
2025-01-12 21:07:05,ceimno1-13,5.0,9.0,10.0,6.0
2025-01-12 21:07:05,ceimno1-16,5.0,25.0,18.0,6.0
2025-01-12 21:07:05,ceimno1-18,5.0,15.0,12.0,5.0
2025-01-12 21:07:05,ceimpe1-07,6.0,26.0,16.0,6.0
2025-01-12 21:07:05,ceimpe1-13,4.0,17.0,13.0,4.0
2025-01-12 21:07:05,ceimpe1-15,4.0,17.0,10.0,4.0
2025-01-12 21:07:05,ceimsm1-02,3.0,13.0,16.0,3.0
2025-01-12 21:07:05,ceimsm1-04,3.0,14.0,14.0,3.0
2025-01-12 21:07:05,ceimsm1-05,3.0,13.0,10.0,3.0
2025-01-12 21:07:05,ceimsm1-06,3.0,12.0,13.0,3.0
2025-01-12 21:07:05,ceimsm1-07,5.0,19.0,18.0,6.0
2025-01-12 21:07:05,ceimsm1-10,5.0,17.0,20.0,5.0
2025-01-12 21:07:05,ceimsm1-12,5.0,14.0,19.0,5.0
2025-01-12 21:07:10,cecbep1-05,5.0,36.0,41.0,5.0
2025-01-12 21:07:10,cecbep1-06,4.0,38.0,38.0,4.0
2025-01-12 21:07:10,cecmaz1-04,8.0,20.0,27.0,4.0
2025-01-12 21:07:10,cecmaz1-07,4.0,30.0,26.0,5.0
2025-01-12 21:07:10,cecmsm1-01,4.0,17.0,19.0,4.0
2025-01-12 21:07:10,cecmsm1-03,5.0,44.0,28.0,3.0
2025-01-12 21:07:10,cecmsm1-05,4.0,36.0,33.0,4.0
2025-01-12 21:07:10,cecmsm1-07,9.0,45.0,36.0,9.0
2025-01-12 21:07:10,cecmsm1-08,4.0,52.0,31.0,3.0
2025-01-12 21:07:10,cefsbin3-02,6.0,43.0,40.0,7.0
2025-01-12 21:07:10,cefsbin3-05,6.0,43.0,32.0,6.0
2025-01-12 21:07:10,ceihta1-05,4.0,17.0,28.0,5.0
2025-01-12 21:07:10,ceihta1-13,4.0,31.0,28.0,5.0
2025-01-12 21:07:10,ceihta1-14,5.0,24.0,29.0,5.0
2025-01-12 21:07:10,ceihta1-18,4.0,23.0,23.0,5.0
2025-01-12 21:07:10,ceimno1-03,5.0,18.0,11.0,5.0
2025-01-12 21:07:10,ceimno1-06,5.0,19.0,29.0,5.0
2025-01-12 21:07:10,ceimno1-09,5.0,17.0,19.0,5.0
2025-01-12 21:07:10,ceimno1-15,6.0,19.0,20.0,6.0
2025-01-12 21:07:10,ceimpe1-02,5.0,23.0,12.0,5.0
2025-01-12 21:07:10,ceimpe1-03,6.0,29.0,19.0,7.0
2025-01-12 21:07:10,ceimpe1-06,8.0,28.0,31.0,21.0
2025-01-12 21:07:10,ceimpe1-12,5.0,22.0,21.0,6.0
2025-01-12 21:07:10,ceimpe1-14,4.0,19.0,13.0,4.0
2025-01-12 21:07:10,ceimsm1-09,4.0,23.0,16.0,5.0
2025-01-12 21:07:10,ceimsm1-11,5.0,13.0,20.0,5.0
2025-01-12 21:07:10,ceimsm1-17,5.0,14.0,17.0,6.0
2025-01-12 21:07:10,codmno1-05,5.0,29.0,32.0,9.0
2025-01-12 21:07:15,cecbep1-01,5.0,39.0,34.0,5.0
2025-01-12 21:07:15,cecbep1-03,5.0,63.0,28.0,4.0
2025-01-12 21:07:15,cecbep1-04,4.0,39.0,36.0,5.0
2025-01-12 21:07:15,cecbep1-07,4.0,52.0,38.0,4.0
2025-01-12 21:07:15,cecmaz1-01,4.0,40.0,24.0,4.0
2025-01-12 21:07:15,cecmaz1-02,5.0,28.0,24.0,5.0
2025-01-12 21:07:15,cecmaz1-03,5.0,26.0,23.0,5.0
2025-01-12 21:07:15,cecmaz1-06,4.0,26.0,22.0,4.0
2025-01-12 21:07:15,cecmaz1-08,3.0,21.0,31.0,4.0
2025-01-12 21:07:15,cefsbin3-01,4.0,36.0,42.0,5.0
2025-01-12 21:07:15,ceihta1-01,5.0,26.0,24.0,6.0
2025-01-12 21:07:15,ceihta1-02,5.0,25.0,31.0,5.0
2025-01-12 21:07:15,ceihta1-03,5.0,46.0,28.0,5.0
2025-01-12 21:07:15,ceihta1-04,5.0,28.0,29.0,6.0
2025-01-12 21:07:15,ceihta1-06,4.0,25.0,23.0,5.0
2025-01-12 21:07:15,ceihta1-08,5.0,24.0,35.0,5.0
2025-01-12 21:07:15,ceihta1-10,5.0,28.0,25.0,5.0
2025-01-12 21:07:15,ceihta1-11,5.0,23.0,33.0,5.0
2025-01-12 21:07:15,ceihta1-15,5.0,22.0,27.0,6.0
2025-01-12 21:07:15,ceihta1-16,4.0,40.0,31.0,5.0
2025-01-12 21:07:15,ceihta1-17,4.0,31.0,31.0,5.0
2025-01-12 21:07:15,ceimno1-05,5.0,23.0,16.0,5.0
2025-01-12 21:07:15,ceimno1-07,5.0,19.0,24.0,5.0
2025-01-12 21:07:15,ceimno1-08,5.0,31.0,21.0,8.0
2025-01-12 21:07:15,ceimno1-10,5.0,18.0,11.0,5.0
2025-01-12 21:07:15,ceimno1-14,5.0,20.0,18.0,5.0
2025-01-12 21:07:15,ceimno1-17,6.0,22.0,21.0,7.0
2025-01-12 21:07:15,ceimpe1-01,5.0,25.0,12.0,6.0
2025-01-12 21:07:15,ceimpe1-09,6.0,29.0,19.0,7.0
2025-01-12 21:07:15,ceimpe1-10,6.0,31.0,25.0,14.0
2025-01-12 21:07:15,ceimpe1-11,8.0,45.0,27.0,13.0
2025-01-12 21:07:15,ceimsm1-01,3.0,14.0,13.0,3.0
2025-01-12 21:07:15,ceimsm1-03,3.0,15.0,12.0,3.0
2025-01-12 21:07:15,ceimsm1-08,5.0,23.0,25.0,6.0
2025-01-12 21:07:15,ceimsm1-13,4.0,13.0,16.0,5.0
2025-01-12 21:07:15,ceimsm1-14,7.0,26.0,21.0,10.0
2025-01-12 21:07:15,ceimsm1-15,4.0,14.0,18.0,5.0
2025-01-12 21:07:15,ceimsm1-16,4.0,14.0,17.0,5.0
2025-01-12 21:07:15,ceimsm1-18,5.0,24.0,17.0,7.0
2025-01-12 21:07:15,codmpe1-05,4.0,30.0,15.0,7.0
2025-01-12 21:07:20,cecbep1-02,5.0,84.0,31.0,5.0
2025-01-12 21:07:20,cecbep1-08,4.0,38.0,38.0,5.0
2025-01-12 21:07:20,cecmaz1-05,4.0,24.0,27.0,4.0
